symbol,period_end_date,close_price,intrinsic_value,bps,rnoa,MoS,nrShares,reason,eodhd_symbol,max_close_after_buy,max_close_date,max_return,days_to_max,double_date,days_to_double,fetch_status,fetch_error
KPRX:US,2015-03-31,3.5,2466.5000000000023,2134.0,0.7129937034917001,0.9985809852017028,1000.0,Penman TTM as-of 2015-03-31: value=2466.50 >= close=3.50 * (1+MOS 70%),KPRX.US,20.5,2015-07-24,4.857142857142857,115,2015-07-14,105.0,ok,
KRMD:US,2012-02-29,0.249,0.4465275838685228,0.1416490486257928,0.653840579710145,0.4423636769698052,25069000.0,Penman TTM as-of 2012-02-29: value=0.45 >= close=0.25 * (1+MOS 70%),KRMD.US,12.42,2020-04-27,48.87951807228915,2980,2015-12-31,1401.0,ok,
KTCC:US,2008-03-31,2.59,4.545850886646419,4.554031546977565,0.0998315870150563,0.4302496794146489,10207000.0,Penman TTM as-of 2008-03-31: value=4.55 >= close=2.59 * (1+MOS 70%),KTCC.US,13.1,2012-05-02,4.057915057915058,1493,2010-02-08,679.0,ok,
LAZY:US,2018-09-28,7.55,14.461988001654944,13.698386429458006,0.1211209177907791,0.4779417602105587,9668000.0,Penman TTM as-of 2018-09-28: value=14.46 >= close=7.55 * (1+MOS 70%),LAZY.US,25.1,2021-06-16,2.3245033112582782,992,2020-08-13,685.0,ok,
LDWY:US,2006-12-29,3.05,8.571303587051618,2.126859142607174,1.1049113233287855,0.6441614780034705,2286000.0,Penman TTM as-of 2006-12-29: value=8.57 >= close=3.05 * (1+MOS 70%),LDWY.US,25.37,2022-01-11,7.318032786885246,5492,2010-03-23,1180.0,ok,
LEAT:US,2012-03-30,0.04,1.6379542395693132,0.0,0.2472058726274717,0.9755792933442892,5201000.0,Penman TTM as-of 2012-03-30: value=1.64 >= close=0.04 * (1+MOS 70%),LEAT.US,33.9,2021-11-15,846.5,3517,2012-10-02,186.0,ok,
LEE:US,2002-09-30,32.86,249.30665163472375,167.48004509582864,0.1901507642547864,0.8681944513532457,4435000.0,Penman TTM as-of 2002-09-30: value=249.31 >= close=32.86 * (1+MOS 70%),LEE.US,49.7,2004-06-15,0.5124771758977481,624,,,ok,
LEU:US,2002-06-28,8.8,1891.6943521594685,3153.820598006645,0.0732219637696482,0.9953480857042502,301000.0,Penman TTM as-of 2002-06-28: value=1891.69 >= close=8.80 * (1+MOS 70%),LEU.US,436.0,2025-10-15,48.54545454545454,8510,2005-03-18,994.0,ok,
LIQT:US,2011-09-29,3.5,6.609533468559838,12.160243407707911,0.0442270457556302,0.4704618689581096,493000.0,Penman TTM as-of 2011-09-29: value=6.61 >= close=3.50 * (1+MOS 70%),LIQT.US,11.95,2021-02-08,2.414285714285714,3420,2019-04-09,2749.0,ok,
LMB:US,2015-03-30,9.6,23.647727272727273,24.971320346320347,-4.045762711864406,0.5940413262854397,1848000.0,Penman TTM as-of 2015-03-30: value=23.65 >= close=9.60 * (1+MOS 70%),LMB.US,149.53,2025-07-14,14.576041666666669,3759,2023-05-09,2962.0,ok,
LOVE:CA,2021-11-30,0.12,0.4978208287696239,0.7247398685651698,0.0550876162948243,0.758949419017716,87648000.0,Penman TTM as-of 2021-11-30: value=0.50 >= close=0.12 * (1+MOS 70%),LOVE.V,1.95,2025-08-07,15.250000000000002,1346,2023-02-10,437.0,ok,
LRK:AU,2016-12-30,0.043,0.2072148399179524,0.5940426290912334,-0.5614688128772635,0.7924859048848721,11213000.0,Penman TTM as-of 2016-12-30: value=0.21 >= close=0.04 * (1+MOS 70%),LRK.AU,5.52,2021-10-19,127.37209302325581,1754,2020-04-17,1204.0,ok,
LTRX:US,2008-09-30,0.438,1.160744416873449,1.7606947890818858,0.0401386481802426,0.6226559493779127,10075000.0,Penman TTM as-of 2008-09-30: value=1.16 >= close=0.44 * (1+MOS 70%),LTRX.US,9.97,2021-11-08,21.76255707762557,4787,2009-12-21,447.0,ok,
LUNA:US,2010-03-31,2.29,13.51664266282605,0.6253800608097295,46.074114441416896,0.8305792305734293,12498000.0,Penman TTM as-of 2010-03-31: value=13.52 >= close=2.29 * (1+MOS 70%),LUNA.US,12.79,2021-08-09,4.585152838427947,4149,2019-05-03,3320.0,ok,
MAI:CA,2006-09-29,0.29,0.6920000000000016,8.625777777777778,-118.90666666666668,0.5809248554913304,1125000.0,Penman TTM as-of 2006-09-29: value=0.69 >= close=0.29 * (1+MOS 70%),MAI.V,6.18,2026-01-14,20.310344827586206,7047,2007-03-28,180.0,ok,
MARA:US,2014-09-30,14.39,40.76653306613226,28.23547094188377,0.3473007712082262,0.6470143787636721,998000.0,Penman TTM as-of 2014-09-30: value=40.77 >= close=14.39 * (1+MOS 70%),MARA.US,76.09,2021-11-09,4.287699791521891,2597,2021-02-08,2323.0,ok,
MCB:CA,2008-12-31,1.35,2.9939327485380116,2.4908991228070176,0.1191971322165343,0.5490880679737286,27360000.0,Penman TTM as-of 2008-12-31: value=2.99 >= close=1.35 * (1+MOS 70%),MCB.TO,7.56,2014-01-23,4.599999999999999,1849,2010-11-04,673.0,ok,
MCCK:US,2012-12-21,14.69,27.422167290219136,16.050641368252272,0.2479010800900219,0.4643020063100705,7484000.0,Penman TTM as-of 2012-12-21: value=27.42 >= close=14.69 * (1+MOS 70%),MCCK.US,57.0,2026-01-14,2.880190605854323,4772,2017-07-19,1671.0,ok,
MCEM:US,2016-03-29,32.0,56.35677285677285,32.702408702408704,0.2391104679943642,0.4321889210844992,3861000.0,Penman TTM as-of 2016-03-29: value=56.36 >= close=32.00 * (1+MOS 70%),MCEM.US,255.0,2025-05-13,6.96875,3332,2017-09-29,549.0,ok,
MCHX:US,2009-03-31,3.44,9.013326794934663,4.120056537917905,0.1642367027923568,0.6183429184068616,34667000.0,Penman TTM as-of 2009-03-31: value=9.01 >= close=3.44 * (1+MOS 70%),MCHX.US,12.47,2014-03-21,2.6250000000000004,1816,2010-11-16,595.0,ok,
MDP:CA,2023-06-30,1.86,3.450840336134454,1.4925852694018784,0.1464237793623915,0.4610008523073177,20230000.0,Penman TTM as-of 2023-06-30: value=3.45 >= close=1.86 * (1+MOS 70%),MDP.TO,4.92,2025-01-24,1.6451612903225803,574,2025-01-09,559.0,ok,
MDRR:US,2018-12-28,8.7,87.18620689655172,128.31034482758622,,0.9002135738016136,145000.0,Penman TTM as-of 2018-12-28: value=87.19 >= close=8.70 * (1+MOS 70%),MDRR.US,14.48,2024-12-18,0.6643678160919542,2182,,,ok,
MHH:US,2009-03-31,2.0,3.9131057268722462,1.0972466960352425,1.2223880597014924,0.488897019504095,9080000.0,Penman TTM as-of 2009-03-31: value=3.91 >= close=2.00 * (1+MOS 70%),MHH.US,28.67,2020-06-16,13.335,4095,2009-08-11,133.0,ok,
MIND:US,2005-01-31,6.18,20.76919032597266,35.62250262881178,0.0540955104561038,0.7024438650229097,951000.0,Penman TTM as-of 2005-01-31: value=20.77 >= close=6.18 * (1+MOS 70%),MIND.US,26.09,2012-02-24,3.22168284789644,2580,2005-11-17,290.0,ok,
MINM:US,2010-12-31,0.35,29.04591836734694,43.43877551020408,-0.077533039647577,0.987950114175303,98000.0,Penman TTM as-of 2010-12-31: value=29.05 >= close=0.35 * (1+MOS 70%),MINM.US,7.23,2024-03-14,19.657142857142862,4822,2011-03-08,67.0,ok,
MKTW:US,2022-09-30,2.28,678.2440577249573,-278.45755517826825,,0.9966383782149928,1178000.0,Penman TTM as-of 2022-09-30: value=678.24 >= close=2.28 * (1+MOS 70%),MKTW.US,21.13,2025-07-28,8.267543859649123,1032,2025-04-03,916.0,ok,
MOUR:BE,2009-06-29,79.0,164.989898989899,100.68686868686868,0.6078579976067012,0.5211828088649443,396000.0,Penman TTM as-of 2009-06-29: value=164.99 >= close=79.00 * (1+MOS 70%),MOUR.BR,635.0,2024-05-24,7.037974683544304,5443,2019-07-05,3658.0,ok,
MPAA:US,2003-09-30,3.7,69.67029393370856,4.887679799874922,1.256109375,0.9468927172387048,7995000.0,Penman TTM as-of 2003-09-30: value=69.67 >= close=3.70 * (1+MOS 70%),MPAA.US,40.25,2015-11-10,9.878378378378377,4424,2004-02-20,143.0,ok,
MSN:US,2010-06-30,1.699,5.04170506063175,1.7405919427960634,0.2842186455494421,0.6630108307471864,27131000.0,Penman TTM as-of 2010-06-30: value=5.04 >= close=1.70 * (1+MOS 70%),MSN.US,2.89,2011-03-04,0.7010005885815186,247,,,ok,
MTBLY:US,2011-12-30,3.55,58.53824263604593,60.43659510733899,-1.3119752342225444,0.9393558836046434,20030000.0,Penman TTM as-of 2011-12-30: value=58.54 >= close=3.55 * (1+MOS 70%),MTBLY.US,33.86,2022-12-21,8.538028169014085,4009,2012-04-13,105.0,ok,
MXG:CA,2004-06-30,0.32,1.526424845205012,2.156403880844425,0.0774857341987193,0.7903598064423399,20511000.0,Penman TTM as-of 2004-06-30: value=1.53 >= close=0.32 * (1+MOS 70%),MXG.TO,8.25,2007-07-31,24.78125,1126,2005-01-11,195.0,ok,
NCI:CA,2004-12-31,0.11,0.3211920529801323,0.0068677949472651,0.313050706566916,0.6575257731958762,4077000.0,Penman TTM as-of 2004-12-31: value=0.32 >= close=0.11 * (1+MOS 70%),NCI.V,2.95,2025-05-26,25.81818181818182,7451,2011-04-13,2294.0,ok,
NCPL:US,2021-01-29,6.66,461.3103448275862,418.6206896551725,-4.802690582959642,0.9855628644042456,29000.0,Penman TTM as-of 2021-01-29: value=461.31 >= close=6.66 * (1+MOS 70%),NCPL.US,17.0,2021-07-13,1.5525525525525525,165,2021-03-17,47.0,ok,
NEON:US,2003-10-31,6.0,2662.399999999999,1077.4,0.564264792032806,0.9977463942307692,5000.0,Penman TTM as-of 2003-10-31: value=2662.40 >= close=6.00 * (1+MOS 70%),NEON.US,29.3,2025-07-23,3.8833333333333333,7936,2020-08-26,6144.0,ok,
NKR:NO,2015-06-30,4.75,10.681800839374285,10.205542645069544,0.1051982222087617,0.5553184269743187,86493000.0,Penman TTM as-of 2015-06-30: value=10.68 >= close=4.75 * (1+MOS 70%),NKR.OL,13.2,2025-12-29,1.7789473684210524,3835,2021-04-08,2109.0,ok,
NNBR:US,2011-09-30,5.05,9.207930367504837,5.779555711857452,0.1383403743482008,0.4515597101144837,17061000.0,Penman TTM as-of 2011-09-30: value=9.21 >= close=5.05 * (1+MOS 70%),NNBR.US,32.4,2017-10-27,5.415841584158415,2219,2012-02-13,136.0,ok,
NNUP:US,2016-09-30,0.0128,0.2027303754266211,-0.0462457337883959,47.6,0.9368619528619528,5860000.0,Penman TTM as-of 2016-09-30: value=0.20 >= close=0.01 * (1+MOS 70%),NNUP.US,4.4,2022-10-31,342.75,2222,2017-01-05,97.0,ok,
NPK:CA,2009-06-30,0.25,1.123970493446967,0.3366396906109002,8.153846153846153,0.7775742321906461,27926000.0,Penman TTM as-of 2009-06-30: value=1.12 >= close=0.25 * (1+MOS 70%),NPK.TO,10.77,2011-04-20,42.08,659,2009-07-23,23.0,ok,
NROM:US,2016-09-30,0.49,0.8650592620913783,0.6821831389791627,0.1223087013554875,0.4335648186514184,20924000.0,Penman TTM as-of 2016-09-30: value=0.87 >= close=0.49 * (1+MOS 70%),NROM.US,0.9,2021-07-22,0.8367346938775511,1756,,,ok,
NTE:CA,2015-11-30,0.07,0.1704963235294117,0.0212316176470588,3.711869436201781,0.5894339622641509,10880000.0,Penman TTM as-of 2015-11-30: value=0.17 >= close=0.07 * (1+MOS 70%),NTE.V,0.43,2021-11-12,5.142857142857142,2174,2016-05-13,165.0,ok,
NTIP:US,2010-09-30,1.43,5.464504835522895,0.8097681028805158,1.566591788343941,0.73831114747963,28849000.0,Penman TTM as-of 2010-09-30: value=5.46 >= close=1.43 * (1+MOS 70%),NTIP.US,5.0,2017-03-20,2.4965034965034967,2363,2016-11-18,2241.0,ok,
NTWK:US,2002-06-28,0.09,108.57622739018088,15.581395348837209,0.5100843208751139,0.99917108926914,387000.0,Penman TTM as-of 2002-06-28: value=108.58 >= close=0.09 * (1+MOS 70%),NTWK.US,13.61,2013-04-01,150.22222222222223,3930,2002-11-14,139.0,ok,
NTZ:US,2002-12-31,10.16,77.03055026742815,45.90490436043876,0.2033265822632435,0.8681042785657461,11031000.0,Penman TTM as-of 2002-12-31: value=77.03 >= close=10.16 * (1+MOS 70%),NTZ.US,22.75,2021-06-01,1.2391732283464567,6727,2021-06-01,6727.0,ok,
OBL:AU,2003-06-30,0.2956,0.9011597633136093,0.2417869822485207,0.8346650843881857,0.6719782528759783,84500000.0,Penman TTM as-of 2003-06-30: value=0.90 >= close=0.30 * (1+MOS 70%),OBL.AU,5.31,2020-06-17,16.963464140730718,6197,2003-08-08,39.0,ok,
OGN:CA,2020-12-31,0.3499,1.1191939732865002,2.418357443268475,-4.754922279792746,0.6873642922035019,21637000.0,Penman TTM as-of 2020-12-31: value=1.12 >= close=0.35 * (1+MOS 70%),OGN.V,4.0,2026-01-12,10.431837667905116,1838,2023-09-07,980.0,ok,
OML:CA,2008-12-31,0.91,1.6420258821338796,1.2487664090866772,0.1332362892438429,0.4458065430628791,10741000.0,Penman TTM as-of 2008-12-31: value=1.64 >= close=0.91 * (1+MOS 70%),OML.V,2.53,2011-02-16,1.78021978021978,777,2010-10-13,651.0,ok,
OPFI:US,2021-06-30,10.21,86.74988441978734,15.62852519648636,0.5073648501846768,0.8823053186953742,12978000.0,Penman TTM as-of 2021-06-30: value=86.75 >= close=10.21 * (1+MOS 70%),OPFI.US,16.94,2025-02-07,0.6591576885406464,1318,,,ok,
OPXS:US,2009-06-30,0.33,76.10431654676259,112.62589928057554,-0.0372659813465858,0.99566384648107,139000.0,Penman TTM as-of 2009-06-30: value=76.10 >= close=0.33 * (1+MOS 70%),OPXS.US,17.32,2025-10-21,51.48484848484849,5957,2015-10-12,2295.0,ok,
ORBT:US,1998-12-31,1.5312,3.5668348045397225,5.737704918032787,0.0700608695652173,0.5707118260562136,1586000.0,Penman TTM as-of 1998-12-31: value=3.57 >= close=1.53 * (1+MOS 70%),ORBT.US,14.7,2005-11-25,8.600313479623825,2521,2000-06-07,524.0,ok,
PALS:US,2009-12-31,1.2,5.238311235170968,-0.4110258199581298,,0.7709185372677012,1433000.0,Penman TTM as-of 2009-12-31: value=5.24 >= close=1.20 * (1+MOS 70%),PALS.US,2.1,2010-09-07,0.7500000000000001,250,,,ok,
PANL:US,2015-06-30,3.23,5.542395005675369,3.2701759364358685,228.87999999999997,0.4172194517546105,35240000.0,Penman TTM as-of 2015-06-30: value=5.54 >= close=3.23 * (1+MOS 70%),PANL.US,9.52,2024-01-30,1.9473684210526314,3136,2022-05-23,2519.0,ok,
PAY:BE,2011-03-30,1.68,2.9062305472242658,1.0707373663063775,0.8914836505612493,0.4219316146117299,17671000.0,Penman TTM as-of 2011-03-30: value=2.91 >= close=1.68 * (1+MOS 70%),PAY.BR,10.4,2022-11-25,5.190476190476191,4258,2017-04-10,2203.0,ok,
PAYS:US,2014-12-31,0.2371,0.607324716020368,0.0725682203943073,,0.6095992905514349,38295000.0,Penman TTM as-of 2014-12-31: value=0.61 >= close=0.24 * (1+MOS 70%),PAYS.US,17.95,2019-07-18,74.70645297342892,1660,2015-03-25,84.0,ok,
PCHM:US,1991-09-30,0.9298,8.53,0.0,0.6047337278106509,0.8909964830011723,5000000.0,Penman TTM as-of 1991-09-30: value=8.53 >= close=0.93 * (1+MOS 70%),PCHM.US,5.8,2021-05-17,5.237900623790062,10822,2020-11-10,10634.0,ok,
PDEX:US,2004-06-30,1.87,4.355827246744998,2.7513496348046997,0.1648962815490334,0.5706900448365108,3149000.0,Penman TTM as-of 2004-06-30: value=4.36 >= close=1.87 * (1+MOS 70%),PDEX.US,69.0,2025-04-28,35.89839572192513,7607,2014-01-22,3493.0,ok,
PESI:US,2003-03-31,2.05,3.901170351105333,6.47767663632423,0.0757950889766665,0.4745166666666668,6921000.0,Penman TTM as-of 2003-03-31: value=3.90 >= close=2.05 * (1+MOS 70%),PESI.US,15.5,2024-11-06,6.560975609756098,7891,2013-11-12,3879.0,ok,
PFHO:US,2024-03-28,0.66,1.236267166042447,0.858380149812734,0.9741877256317688,0.4661348144407977,12816000.0,Penman TTM as-of 2024-03-28: value=1.24 >= close=0.66 * (1+MOS 70%),PFHO.US,1.39,2025-10-15,1.1060606060606057,566,2025-10-14,565.0,ok,
PKT:CA,2020-04-30,0.1,0.4117891777127446,0.5784701899351581,-0.3089757127771911,0.7571572896707891,34854000.0,Penman TTM as-of 2020-04-30: value=0.41 >= close=0.10 * (1+MOS 70%),PKT.V,1.77,2021-03-19,16.7,323,2020-12-03,217.0,ok,
PLCE:US,2009-01-30,18.81,35.824631614199596,18.348258539852647,0.2371933754237633,0.4749422631175252,29860000.0,Penman TTM as-of 2009-01-30: value=35.82 >= close=18.81 * (1+MOS 70%),PLCE.US,159.55,2018-01-22,7.482190324295589,3279,2010-02-25,391.0,ok,
PMD:US,2002-06-28,2.99,6.885022692889561,5.343419062027231,0.1430139299282397,0.5657240166996265,1322000.0,Penman TTM as-of 2002-06-28: value=6.89 >= close=2.99 * (1+MOS 70%),PMD.US,27.15,2017-07-11,8.080267558528426,5492,2002-08-01,34.0,ok,
PNC:AU,2015-06-30,1.6,2.966353008269176,1.1598341777982497,3.366997223324078,0.4606171296741324,45591000.0,Penman TTM as-of 2015-06-30: value=2.97 >= close=1.60 * (1+MOS 70%),PNC.AU,3.69,2018-03-12,1.30625,986,2018-02-27,973.0,ok,
PNG:CA,2014-03-31,0.02,0.0649810964083175,0.0491493383742911,2.3333333333333335,0.6922181818181817,2116000.0,Penman TTM as-of 2014-03-31: value=0.06 >= close=0.02 * (1+MOS 70%),PNG.V,8.7,2026-01-13,434.0,4306,2015-02-24,330.0,ok,
POLA:US,2016-12-30,8.95,52.091097308488614,16.322981366459626,1.5422037422037425,0.8281856120826708,1449000.0,Penman TTM as-of 2016-12-30: value=52.09 >= close=8.95 * (1+MOS 70%),POLA.US,27.38,2021-01-25,2.059217877094972,1487,2021-01-22,1484.0,ok,
PPSI:US,2010-12-22,2.95,6.31819702291353,2.524167921057033,0.700834326579261,0.5330946487895913,5979000.0,Penman TTM as-of 2010-12-22: value=6.32 >= close=2.95 * (1+MOS 70%),PPSI.US,15.0,2011-06-21,4.084745762711864,181,2011-06-21,181.0,ok,
PRKA:US,2007-12-31,0.08,2.665703275529866,8.279383429672446,0.0444465630660692,0.9699891579327792,519000.0,Penman TTM as-of 2007-12-31: value=2.67 >= close=0.08 * (1+MOS 70%),PRKA.US,48.25,2025-05-16,602.125,6346,2017-03-13,3360.0,ok,
PROM:US,2006-12-27,0.535,33.683352735739234,35.9860302677532,-1.9821052631578948,0.9841167830234328,859000.0,Penman TTM as-of 2006-12-27: value=33.68 >= close=0.54 * (1+MOS 70%),PROM.US,3.0,2015-02-04,4.607476635514018,2961,2013-12-17,2547.0,ok,
PRPH:US,2022-03-31,7.0,11.94300960512273,3.545624332977588,1.101380846325167,0.4138830804425141,18740000.0,Penman TTM as-of 2022-03-31: value=11.94 >= close=7.00 * (1+MOS 70%),PRPH.US,14.7,2022-07-11,1.0999999999999999,102,2022-07-07,98.0,ok,
PRPO:US,2017-06-30,9.0,636.2500000000018,9884.5,-5.6,0.9858546168958744,2000.0,Penman TTM as-of 2017-06-30: value=636.25 >= close=9.00 * (1+MOS 70%),PRPO.US,26.25,2025-11-19,1.9166666666666667,3064,2017-07-05,5.0,ok,
PRTH:US,2017-03-29,10.0,21.929467762873216,23.25832972739074,-1.4829896907216495,0.5439925807533693,2311000.0,Penman TTM as-of 2017-03-29: value=21.93 >= close=10.00 * (1+MOS 70%),PRTH.US,12.29,2025-01-03,0.22899999999999993,2837,,,ok,
PRTS:US,2007-03-30,5.37,11.418897044984002,3.497157914549219,,0.5297269098017755,26565000.0,Penman TTM as-of 2007-03-30: value=11.42 >= close=5.37 * (1+MOS 70%),PRTS.US,21.87,2021-02-09,3.072625698324022,5065,2020-07-09,4850.0,ok,
PTE:CA,2015-12-31,0.12,0.2077191756898358,-0.0250785888927698,16.35609756097561,0.4222969564486295,28630000.0,Penman TTM as-of 2015-12-31: value=0.21 >= close=0.12 * (1+MOS 70%),PTE.V,1.42,2017-02-08,10.833333333333332,405,2016-04-12,103.0,ok,
PYPD:US,2020-09-30,11.01,34.73615635179158,129.04397394136808,,0.6830391972993253,614000.0,Penman TTM as-of 2020-09-30: value=34.74 >= close=11.01 * (1+MOS 70%),PYPD.US,15.5,2021-02-11,0.407811080835604,134,,,ok,
QBY:DE,2019-06-28,1.362,7.098623412399699,1.5489933853324152,0.5582862981222287,0.8081318136103837,124874000.0,Penman TTM as-of 2019-06-28: value=7.10 >= close=1.36 * (1+MOS 70%),QBY.XETRA,2.23,2021-02-19,0.6372980910425843,602,,,ok,
QIPT:CA,2007-06-29,0.06,10.499999999999996,-12.61111111111111,0.0858844550327576,0.9942857142857142,18000.0,Penman TTM as-of 2007-06-29: value=10.50 >= close=0.06 * (1+MOS 70%),QIPT.TO,9.68,2023-04-03,160.33333333333331,5757,2008-12-05,525.0,ok,
QIS:CA,2012-09-28,0.07,0.1384548832001629,0.3129675810473815,0.0273593898951382,0.4944201433560008,39298000.0,Penman TTM as-of 2012-09-28: value=0.14 >= close=0.07 * (1+MOS 70%),QIS.V,1.65,2020-02-13,22.571428571428566,2694,2014-02-06,496.0,ok,
QRHC:US,2009-09-30,0.15,2.44,1.24,9.1,0.9385245901639344,75000.0,Penman TTM as-of 2009-09-30: value=2.44 >= close=0.15 * (1+MOS 70%),QRHC.US,10.66,2024-05-06,70.06666666666666,5332,2010-01-05,97.0,ok,
QST:CA,2003-12-31,0.06,0.1053866477384754,0.0356480933790764,0.3375419744795164,0.43066791393826,25359000.0,Penman TTM as-of 2003-12-31: value=0.11 >= close=0.06 * (1+MOS 70%),QST.V,5.6,2020-02-13,92.33333333333334,5888,2004-02-18,49.0,ok,
QTRH:CA,2017-09-29,1.64,4.61965235570317,2.7706424338472693,0.1969291820505851,0.644994931712698,118627000.0,Penman TTM as-of 2017-09-29: value=4.62 >= close=1.64 * (1+MOS 70%),QTRH.TO,3.06,2021-02-10,0.8658536585365855,1230,,,ok,
QURE:US,2021-06-30,30.8,58.09503515874706,13.501129341572556,10.984651791751183,0.4698342136150233,46930000.0,Penman TTM as-of 2021-06-30: value=58.10 >= close=30.80 * (1+MOS 70%),QURE.US,70.59,2025-10-29,1.291883116883117,1582,2025-10-09,1562.0,ok,
QXO:US,2013-12-31,2.1,4.6086065573770485,-0.819672131147541,0.4398173515981735,0.5443308136949755,488000.0,Penman TTM as-of 2013-12-31: value=4.61 >= close=2.10 * (1+MOS 70%),QXO.US,235.61,2024-06-10,111.1952380952381,3814,2014-01-03,3.0,ok,
RAVE:US,2009-03-31,1.01,2.0649951049711732,0.3402588926357011,0.8215244596131966,0.5108947243658966,9193000.0,Penman TTM as-of 2009-03-31: value=2.06 >= close=1.01 * (1+MOS 70%),RAVE.US,15.37,2015-03-23,14.217821782178218,2183,2009-06-24,85.0,ok,
RBCN:US,2007-12-31,23.75,115.92337725719864,51.57735480722304,0.0715425993406212,0.7951232912468899,2049000.0,Penman TTM as-of 2007-12-31: value=115.92 >= close=23.75 * (1+MOS 70%),RBCN.US,34.76,2010-07-26,0.463578947368421,938,,,ok,
RDCM:US,2005-06-30,0.4075,1.91025641025641,2.7221807318894693,-0.2558647026732134,0.7866778523489932,4017000.000000001,Penman TTM as-of 2005-06-30: value=1.91 >= close=0.41 * (1+MOS 70%),RDCM.US,22.05,2017-03-28,53.110429447852766,4289,2005-11-29,152.0,ok,
REACH:NO,2023-06-30,3.71,7.7616018081761,2.928836477987421,0.4065343165059558,0.5220058833613608,254400000.0,Penman TTM as-of 2023-06-30: value=7.76 >= close=3.71 * (1+MOS 70%),REACH.OL,10.0,2024-07-17,1.6954177897574125,383,2024-06-21,357.0,ok,
REMI:US,2004-03-30,0.1,2.7781707933299646,0.0682162708438605,70.616,0.964005092761004,1979000.0,Penman TTM as-of 2004-03-30: value=2.78 >= close=0.10 * (1+MOS 70%),REMI.US,4.0,2005-08-24,39.0,512,2005-06-07,434.0,ok,
RET:CA,2022-01-31,2.01,6.120633556387745,3.761802443366689,0.163783553472518,0.6716026238979328,48867000.0,Penman TTM as-of 2022-01-31: value=6.12 >= close=2.01 * (1+MOS 70%),RET.V,5.97,2023-02-16,1.9701492537313434,381,2023-01-31,365.0,ok,
RGL:PL,2023-12-29,0.6275,1.1570973656277137,0.3857956190292386,0.5180439330543932,0.4576947293803685,20726000.0,Penman TTM as-of 2023-12-29: value=1.16 >= close=0.63 * (1+MOS 70%),RGL.WAR,1.84,2025-02-13,1.9322709163346616,412,2025-01-02,370.0,ok,
RGS:US,2003-06-30,29.05,426.6001769128704,248.91817779743477,0.1565160141297421,0.931903450649686,2261000.0,Penman TTM as-of 2003-06-30: value=426.60 >= close=29.05 * (1+MOS 70%),RGS.US,46.68,2004-12-29,0.6068846815834767,548,,,ok,
RICK:US,2008-12-31,3.99,12.743645833333334,6.973645833333333,0.2159629032595725,0.6869027865194255,9600000.0,Penman TTM as-of 2008-12-31: value=12.74 >= close=3.99 * (1+MOS 70%),RICK.US,96.97,2023-01-11,23.303258145363408,5124,2009-08-04,216.0,ok,
RIME:US,2002-03-28,15.95,63980.99999999999,16225.000000000002,0.6069639065817409,0.9997507072412124,1000.0,Penman TTM as-of 2002-03-28: value=63981.00 >= close=15.95 * (1+MOS 70%),RIME.US,16.49,2002-04-05,0.0338557993730407,8,,,ok,
