symbol,period_end_date,close_price,intrinsic_value,bps,rnoa,MoS,nrShares,reason,eodhd_symbol,max_close_after_buy,max_close_date,max_return,days_to_max,double_date,days_to_double,fetch_status,fetch_error
RKN:AU,2008-12-31,0.9866,1.8592705061082024,0.2679441535776614,1.3248864888100804,0.4693617756218073,143250000.0,Penman TTM as-of 2008-12-31: value=1.86 >= close=0.99 * (1+MOS 70%),RKN.AU,2.5369,2011-04-05,1.5713561727143726,825,2010-07-26,572.0,ok,
RLGT:US,2013-12-31,2.68,1057.1897311964724,1056.439215353741,0.1869248522744013,0.9974649772685864,35379000.0,Penman TTM as-of 2013-12-31: value=1057.19 >= close=2.68 * (1+MOS 70%),RLGT.US,8.64,2021-11-22,2.2238805970149254,2883,2015-04-02,457.0,ok,
ROI:CA,2012-09-28,0.05,0.1660428227410742,-5.235053921055387e-05,0.4611940298507462,0.6988728619847088,38204000.0,Penman TTM as-of 2012-09-28: value=0.17 >= close=0.05 * (1+MOS 70%),ROI.V,1.04,2020-12-16,19.799999999999997,3001,2019-08-13,2510.0,ok,
RRR:US,2016-06-30,21.98,51.88548670221574,18.75636736992018,0.1760277244564806,0.5763747938580799,30193000.0,Penman TTM as-of 2016-06-30: value=51.89 >= close=21.98 * (1+MOS 70%),RRR.US,63.65,2026-01-08,1.8958143767060964,3479,2021-05-27,1792.0,ok,
RSKIA:US,2003-04-29,2.5,6.553581343697946,3.183971867481029,0.5101374183374634,0.6185291874947048,5403000.0,Penman TTM as-of 2003-04-29: value=6.55 >= close=2.50 * (1+MOS 70%),RSKIA.US,19.57,2025-09-04,6.828,8164,2003-11-12,197.0,ok,
RW:CA,2010-06-30,0.025,0.0465627347858752,-0.0182569496619083,,0.463089955627269,26620000.0,Penman TTM as-of 2010-06-30: value=0.05 >= close=0.03 * (1+MOS 70%),RW.V,0.68,2025-10-31,26.2,5602,2010-09-13,75.0,ok,
RX:CA,2011-03-31,0.07,0.1406437185528312,0.0543886271064611,0.532,0.5022884724588301,12521000.0,Penman TTM as-of 2011-03-31: value=0.14 >= close=0.07 * (1+MOS 70%),RX.V,13.25,2026-01-13,188.28571428571428,5402,2011-05-27,57.0,ok,
SANW:US,2010-06-30,3.27,73.56734693877551,62.2530612244898,-0.3371014492753624,0.955550932090546,245000.0,Penman TTM as-of 2010-06-30: value=73.57 >= close=3.27 * (1+MOS 70%),SANW.US,11.1,2013-03-18,2.3944954128440368,992,2012-04-27,667.0,ok,
SBSAA:US,2004-06-30,9.33,18.275108158220025,46.84564276885043,0.0625351912917065,0.4894695057767181,6472000.0,Penman TTM as-of 2004-06-30: value=18.28 >= close=9.33 * (1+MOS 70%),SBSAA.US,11.1,2004-11-22,0.18971061093247585,145,,,ok,
SDCH:US,2021-12-31,0.156,0.2822621035058431,0.0774123539232053,,0.4473221942924738,59900000.0,Penman TTM as-of 2021-12-31: value=0.28 >= close=0.16 * (1+MOS 70%),SDCH.US,0.176,2022-07-21,0.12820512820512814,202,,,ok,
SDV:AU,2007-12-31,0.088,1.9424407478286476,5.247166200500515,0.022197962154294,0.9546961727927245,6793000.0,Penman TTM as-of 2007-12-31: value=1.94 >= close=0.09 * (1+MOS 70%),SDV.AU,1.02,2021-04-09,10.590909090909092,4848,2019-07-22,4221.0,ok,
SEAC:US,2002-01-31,28.45,81.37377543330821,116.14619442351167,0.0099332448469706,0.6503787633238565,1327000.0,Penman TTM as-of 2002-01-31: value=81.37 >= close=28.45 * (1+MOS 70%),SEAC.US,28.26,2002-02-01,-0.006678383128295175,1,,,ok,
SENEA:US,2006-12-28,24.55,46.53141772483309,34.865296504778115,0.1211606384936394,0.4723994840394031,7639000.0,Penman TTM as-of 2006-12-28: value=46.53 >= close=24.55 * (1+MOS 70%),SENEA.US,127.82,2025-11-25,4.206517311608961,6907,2021-02-09,5157.0,ok,
SFD:CA,2020-03-31,0.3222,0.6285562288939258,0.3912661331359578,0.2219518960256765,0.4873966954921801,64851000.0,Penman TTM as-of 2020-03-31: value=0.63 >= close=0.32 * (1+MOS 70%),SFD.TO,0.93,2025-08-15,1.8864059590316578,1963,2020-09-03,156.0,ok,
SILC:US,2008-09-30,4.9,8.39850014850015,6.464062964062964,0.1890366016199036,0.4165624917116814,6734000.0,Penman TTM as-of 2008-09-30: value=8.40 >= close=4.90 * (1+MOS 70%),SILC.US,76.79,2018-01-03,14.67142857142857,3382,2009-10-14,379.0,ok,
SKAND:NO,2024-06-28,0.844,2.4758619815113048,1.082856744315804,1.0504273504273505,0.6591086230562784,78859000.0,Penman TTM as-of 2024-06-28: value=2.48 >= close=0.84 * (1+MOS 70%),SKAND.OL,1.89,2025-07-17,1.2393364928909951,384,2025-05-02,308.0,ok,
SKAS:US,2007-12-31,0.38,2.941755537325677,5.443806398687449,0.0314606741573033,0.8708254322364752,1219000.0,Penman TTM as-of 2007-12-31: value=2.94 >= close=0.38 * (1+MOS 70%),SKAS.US,12.41,2024-06-10,31.657894736842103,6006,2019-03-04,4081.0,ok,
SLNH:US,2011-12-30,0.501,20.816666666666663,23.404761904761905,0.0405686167304537,0.9759327461969576,210000.0,Penman TTM as-of 2011-12-30: value=20.82 >= close=0.50 * (1+MOS 70%),SLNH.US,16.61,2021-11-15,32.153692614770456,3608,2013-07-26,574.0,ok,
SMID:US,2005-03-31,0.93,1.69086859688196,1.046102449888641,0.1346540579363179,0.4499868282402529,4490000.0,Penman TTM as-of 2005-03-31: value=1.69 >= close=0.93 * (1+MOS 70%),SMID.US,50.03,2024-12-02,52.795698924731184,7186,2005-07-12,103.0,ok,
SMTI:US,2017-06-30,0.078,3.608579088471849,-0.161751563896336,0.86018018018018,0.9783848439821694,1119000.0,Penman TTM as-of 2017-06-30: value=3.61 >= close=0.08 * (1+MOS 70%),SMTI.US,52.75,2020-12-21,675.2820512820513,1270,2019-05-10,679.0,ok,
SODI:US,2001-02-27,0.4,2.3454166666666665,1.0720833333333333,0.7572043010752688,0.8294546100550719,2400000.0,Penman TTM as-of 2001-02-27: value=2.35 >= close=0.40 * (1+MOS 70%),SODI.US,21.5,2025-11-20,52.75,9032,2003-07-15,868.0,ok,
SOHO:US,2004-12-31,9.94,28.266408114558473,9.079057279236276,0.3065461318311906,0.6483458400616366,6704000.0,Penman TTM as-of 2004-12-31: value=28.27 >= close=9.94 * (1+MOS 70%),SOHO.US,11.0,2007-07-05,0.10663983903420529,916,,,ok,
SOWG:US,2011-06-30,1.07,53.989208633093526,74.73741007194245,-0.0990915254237288,0.9801812245985742,278000.0,Penman TTM as-of 2011-06-30: value=53.99 >= close=1.07 * (1+MOS 70%),SOWG.US,23.68,2024-06-10,21.130841121495326,4729,2020-02-26,3163.0,ok,
SPND:US,2002-12-10,0.22,0.7457503642544924,0.3681398737251092,0.564179104477612,0.7049951155975253,8236000.000000001,Penman TTM as-of 2002-12-10: value=0.75 >= close=0.22 * (1+MOS 70%),SPND.US,10.25,2008-05-23,45.590909090909086,1991,2003-04-30,141.0,ok,
SPOK:US,2009-03-31,9.21,73.23918228279386,5.094676320272573,0.7758437312562831,0.8742476402257197,23480000.0,Penman TTM as-of 2009-03-31: value=73.24 >= close=9.21 * (1+MOS 70%),SPOK.US,22.4,2017-01-04,1.4321389793702493,2836,2010-12-07,616.0,ok,
SPRS:US,2010-05-27,0.31,0.8437237174095877,0.0,0.8617940199335549,0.6325811475920502,9512000.0,Penman TTM as-of 2010-05-27: value=0.84 >= close=0.31 * (1+MOS 70%),SPRS.US,3.95,2022-02-17,11.741935483870968,4284,2010-10-20,146.0,ok,
SRB:LN,2008-12-31,1.4258,13.988587731811698,36.73323823109843,0.0,0.8980740566999795,701000.0,Penman TTM as-of 2008-12-31: value=13.99 >= close=1.43 * (1+MOS 70%),SRB.LSE,350.0,2026-01-12,244.4762238743162,6221,2009-09-21,264.0,ok,
SRL:US,2002-12-31,5.6586,45.5582304205096,29.17930279818665,0.1468232865142177,0.8757941222086496,6397000.0,Penman TTM as-of 2002-12-31: value=45.56 >= close=5.66 * (1+MOS 70%),SRL.US,53.3238,2007-07-12,8.423496978051109,1654,2003-10-17,290.0,ok,
SSA:CA,2014-12-31,0.01,0.0312295618051013,-0.1523871811641595,6.08411214953271,0.6797905759162302,12232000.0,Penman TTM as-of 2014-12-31: value=0.03 >= close=0.01 * (1+MOS 70%),SSA.V,0.28,2023-10-25,27.0,3220,2015-02-03,34.0,ok,
STC:CA,2002-06-28,0.14,0.3210961737331957,2.0100827300930715,0.0392109425886293,0.5639935587761677,3868000.0,Penman TTM as-of 2002-06-28: value=0.32 >= close=0.14 * (1+MOS 70%),STC.TO,28.49,2021-11-12,202.49999999999997,7077,2002-07-12,14.0,ok,
STKS:US,2024-09-30,3.68,7.4451593137254894,6.435210268317854,0.1141480516018857,0.5057191062096209,31008000.0,Penman TTM as-of 2024-09-30: value=7.45 >= close=3.68 * (1+MOS 70%),STKS.US,5.13,2025-07-03,0.3940217391304347,276,,,ok,
SUP:US,2018-12-31,4.81,11.89257744009351,20.17253068381064,0.073866123914701,0.5955460433846728,25665000.0,Penman TTM as-of 2018-12-31: value=11.89 >= close=4.81 * (1+MOS 70%),SUP.US,9.25,2021-06-07,0.9230769230769232,889,,,ok,
SVB:CA,2013-07-31,0.38,0.8115821766244218,1.7530677932005632,0.0336940159739316,0.5317787761425252,19884000.0,Penman TTM as-of 2013-07-31: value=0.81 >= close=0.38 * (1+MOS 70%),SVB.TO,1.49,2021-06-28,2.921052631578947,2889,2020-09-18,2606.0,ok,
SVBL:US,2013-07-31,0.37,0.8165359082679543,1.685324884329109,0.0385777777777777,0.5468662232076867,19884000.0,Penman TTM as-of 2013-07-31: value=0.82 >= close=0.37 * (1+MOS 70%),SVBL.US,1.21,2021-06-10,2.27027027027027,2871,2020-12-16,2695.0,ok,
SVT:US,2008-09-30,7.5,16.362819299905393,7.90066225165563,0.2149900366394549,0.5416437801740337,2114000.0,Penman TTM as-of 2008-09-30: value=16.36 >= close=7.50 * (1+MOS 70%),SVT.US,47.01,2025-06-26,5.268,6113,2025-05-19,6075.0,ok,
SWP:AU,2005-06-30,0.565,82.94736842105269,349.63157894736844,-0.60375,0.9931884517766498,19000.0,Penman TTM as-of 2005-06-30: value=82.95 >= close=0.56 * (1+MOS 70%),SWP.AU,2.6515,2021-09-22,3.6929203539823012,5928,2021-05-27,5810.0,ok,
SXP:CA,2013-06-28,1.29,2.694796450398812,1.7713476744587549,0.1247247312026773,0.5212996514786531,28961000.0,Penman TTM as-of 2013-06-28: value=2.69 >= close=1.29 * (1+MOS 70%),SXP.TO,7.75,2023-02-07,5.007751937984496,3511,2014-05-08,314.0,ok,
SYTA:US,2015-09-30,0.0137,540.3333333333334,527.0,-0.1341345351360374,0.999974645280691,9000.0,Penman TTM as-of 2015-09-30: value=540.33 >= close=0.01 * (1+MOS 70%),SYTA.US,12.88,2025-10-03,939.1459854014599,3656,2020-09-25,1822.0,ok,
SYZ:CA,2002-02-28,0.1,0.8150943396226416,0.4257289879931389,0.282475884244373,0.8773148148148149,2915000.0,Penman TTM as-of 2002-02-28: value=0.82 >= close=0.10 * (1+MOS 70%),SYZ.TO,17.75,2021-04-27,176.49999999999997,6998,2002-04-12,43.0,ok,
TAO:CA,2005-09-30,1.4187,2.922453703703704,4.910078347578348,-0.9800677310111272,0.5145517623762377,5616000.0,Penman TTM as-of 2005-09-30: value=2.92 >= close=1.42 * (1+MOS 70%),TAO.V,2.5123,2009-12-17,0.7708465496581378,1539,,,ok,
TAPM:US,2009-10-02,0.8,1098.000000000001,7396.0,0.1281553398058252,0.9992714025500912,1000.0,Penman TTM as-of 2009-10-02: value=1098.00 >= close=0.80 * (1+MOS 70%),TAPM.US,6.004,2021-03-17,6.504999999999999,4184,2020-01-02,3744.0,ok,
TATT:US,2002-12-31,3.63,10.11044603205252,4.908090364935315,1.2173441209243738,0.6409653947519194,5179000.0,Penman TTM as-of 2002-12-31: value=10.11 >= close=3.63 * (1+MOS 70%),TATT.US,52.9,2026-01-12,13.573002754820935,8413,2003-12-15,349.0,ok,
TBR:AU,2006-06-30,0.72,2.706238204032979,0.3705970000993344,1.220355458140754,0.7339480320220821,50335000.0,Penman TTM as-of 2006-06-30: value=2.71 >= close=0.72 * (1+MOS 70%),TBR.AU,10.5,2018-09-20,13.583333333333332,4465,2007-09-05,432.0,ok,
TBRD:CA,2002-03-26,0.14,0.5068493150684932,8.424657534246576,-0.0570652173913043,0.7237837837837837,73000.0,Penman TTM as-of 2002-03-26: value=0.51 >= close=0.14 * (1+MOS 70%),TBRD.V,5.3,2021-04-14,36.857142857142854,6959,2002-06-24,90.0,ok,
TBTC:US,2008-12-31,1.5,3.2704566003616637,0.5323236889692586,1.5012145748987855,0.5413484466254277,4424000.0,Penman TTM as-of 2008-12-31: value=3.27 >= close=1.50 * (1+MOS 70%),TBTC.US,6.1125,2025-08-12,3.0749999999999997,6068,2018-11-01,3592.0,ok,
TH:CA,2016-02-29,1.5,3.085040234089246,1.252865154840283,0.5249257740704085,0.5137826782856125,16404000.0,Penman TTM as-of 2016-02-29: value=3.09 >= close=1.50 * (1+MOS 70%),TH.TO,14.57,2018-05-25,8.713333333333333,816,2016-05-31,92.0,ok,
THRY:US,2020-09-30,3.2583,13.205619288353102,1.1943418238382266,0.1343649633953671,0.753264127273932,30858000.0,Penman TTM as-of 2020-09-30: value=13.21 >= close=3.26 * (1+MOS 70%),THRY.US,41.69,2021-12-27,11.795015805788294,453,2020-10-01,1.0,ok,
TLA:CA,2009-02-27,0.24,0.5337450552999111,0.3070154193912973,0.2512385568120624,0.5503471224381759,24774000.0,Penman TTM as-of 2009-02-27: value=0.53 >= close=0.24 * (1+MOS 70%),TLA.V,1.5,2014-02-03,5.25,1802,2012-04-13,1141.0,ok,
TLF:US,2009-03-30,2.0,3.4301902630106325,2.9761238574892745,0.1192846249826701,0.4169419633753416,10722000.0,Penman TTM as-of 2009-03-30: value=3.43 >= close=2.00 * (1+MOS 70%),TLF.US,9.95,2014-03-19,3.9749999999999996,1815,2010-03-12,347.0,ok,
TNZ:CA,2018-09-28,0.51,2.011111111111111,3.616030534351145,0.0466535100084578,0.7464088397790055,11790000.0,Penman TTM as-of 2018-09-28: value=2.01 >= close=0.51 * (1+MOS 70%),TNZ.TO,31.72,2026-01-14,61.19607843137254,2665,2021-12-23,1182.0,ok,
TOMZ:US,2020-06-30,1.28,2.43497576736672,0.6547657512116317,0.6170642058340501,0.4743274174821694,18570000.0,Penman TTM as-of 2020-06-30: value=2.43 >= close=1.28 * (1+MOS 70%),TOMZ.US,10.24,2020-10-06,7.000000000000001,98,2020-09-15,77.0,ok,
TORM:US,1996-12-31,2.75,6.39481000926784,7.506950880444856,0.0865168539325842,0.569963768115942,1079000.0,Penman TTM as-of 1996-12-31: value=6.39 >= close=2.75 * (1+MOS 70%),TORM.US,21.69,2011-03-23,6.887272727272728,5195,2003-08-29,2432.0,ok,
TPCS:US,2008-03-31,3.05,5.789766630901287,0.5578057939914163,0.7720561633215609,0.4732084737713842,7456000.0,Penman TTM as-of 2008-03-31: value=5.79 >= close=3.05 * (1+MOS 70%),TPCS.US,8.3,2023-06-07,1.7213114754098364,5546,2023-02-24,5443.0,ok,
TRT:LN,2014-06-30,5.3309,19.430555555555557,59.44444444444444,-0.0777297964219617,0.72564345961401,108000.0,Penman TTM as-of 2014-06-30: value=19.43 >= close=5.33 * (1+MOS 70%),TRT.LSE,190.0,2024-09-20,34.64126132547975,3735,2016-11-24,878.0,ok,
TSAT:US,2021-12-31,28.67,299.3661397670549,110.25199667221298,0.0678536803306154,0.9042309861018052,12020000.0,Penman TTM as-of 2021-12-31: value=299.37 >= close=28.67 * (1+MOS 70%),TSAT.US,35.15,2025-10-14,0.2260202302057899,1383,,,ok,
TSK:CA,2002-03-29,0.1,0.4144067796610169,0.2338983050847457,0.2554744525547445,0.7586912065439672,1180000.0,Penman TTM as-of 2002-03-29: value=0.41 >= close=0.10 * (1+MOS 70%),TSK.TO,1.94,2026-01-12,18.4,8690,2005-05-09,1137.0,ok,
TSSI:US,2023-12-29,0.27,0.7590408977337482,0.1555691930039889,,0.6442879417879417,22813000.0,Penman TTM as-of 2023-12-29: value=0.76 >= close=0.27 * (1+MOS 70%),TSSI.US,31.1,2025-06-26,114.18518518518519,545,2024-03-26,88.0,ok,
TTZ:CA,2003-12-31,0.36,0.6645194014709612,0.5282272381435456,0.1326647216143933,0.4582550950309137,19715000.0,Penman TTM as-of 2003-12-31: value=0.66 >= close=0.36 * (1+MOS 70%),TTZ.V,0.58,2004-03-04,0.611111111111111,64,,,ok,
TUSK:US,2018-09-28,29.1,71.35915664788608,15.334679029324342,0.6073710251395891,0.5922037007305068,45082000.0,Penman TTM as-of 2018-09-28: value=71.36 >= close=29.10 * (1+MOS 70%),TUSK.US,30.03,2018-10-01,0.03195876288659793,3,,,ok,
UBI:AU,2018-09-28,0.24,1.884889753566796,0.3065076411210737,3.0099599729687587,0.8726715981420953,177330000.0,Penman TTM as-of 2018-09-28: value=1.88 >= close=0.24 * (1+MOS 70%),UBI.AU,1.0,2022-01-05,3.166666666666667,1195,2020-12-03,797.0,ok,
UFPT:US,2008-12-31,5.29,11.41325378910029,5.141889712995808,0.2328154345227932,0.5365037790492336,6202000.0,Penman TTM as-of 2008-12-31: value=11.41 >= close=5.29 * (1+MOS 70%),UFPT.US,358.42,2024-09-20,66.75425330812854,5742,2010-03-08,432.0,ok,
UNTC:US,2021-12-31,32.3,114.01650574712642,36.751080459770115,0.3228831036892915,0.7167076837836345,10875000.0,Penman TTM as-of 2021-12-31: value=114.02 >= close=32.30 * (1+MOS 70%),UNTC.US,67.0,2023-12-27,1.0743034055727556,726,2023-01-06,371.0,ok,
USAU:US,2004-04-30,6.9,1033.5,1171.7142857142858,0.0896871502424985,0.9933236574746008,14000.0,Penman TTM as-of 2004-04-30: value=1033.50 >= close=6.90 * (1+MOS 70%),USAU.US,22.54,2025-12-26,2.266666666666666,7910,2020-12-29,6087.0,ok,
USIO:US,2003-09-30,0.31,8.992764109985528,0.4218523878437047,1.0567851373182553,0.9655278403604762,1382000.0,Penman TTM as-of 2003-09-30: value=8.99 >= close=0.31 * (1+MOS 70%),USIO.US,8.26,2021-11-24,25.64516129032258,6630,2015-07-23,4314.0,ok,
USWE:SE,2021-06-30,37.6,70.02504816955684,44.21451509312781,,0.4630492804666648,1557000.0,Penman TTM as-of 2021-06-30: value=70.03 >= close=37.60 * (1+MOS 70%),USWE.ST,77.8,2021-08-26,1.0691489361702127,57,2021-08-26,57.0,ok,
UUUU:US,2006-12-29,3.608,18.114701130856226,45.85137318255251,-2.0955242966751917,0.8008247569785071,619000.0,Penman TTM as-of 2006-12-29: value=18.11 >= close=3.61 * (1+MOS 70%),UUUU.US,26.23,2025-10-14,6.269955654101995,6864,2014-01-21,2580.0,ok,
VAR:AU,2007-03-30,0.1427,0.6438218220589979,1.5512380049757135,-1.863974358974359,0.778354825650934,8441000.0,Penman TTM as-of 2007-03-30: value=0.64 >= close=0.14 * (1+MOS 70%),VAR.AU,0.3183,2007-12-04,1.2305536089698672,249,2007-07-24,116.0,ok,
VASO:US,2021-12-31,0.0546,0.1407928990011353,0.064851661142903,0.3043196544276457,0.6121963509000569,174398000.0,Penman TTM as-of 2021-12-31: value=0.14 >= close=0.05 * (1+MOS 70%),VASO.US,0.3545,2023-10-03,5.492673992673993,641,2022-05-31,151.0,ok,
VCI:CA,2003-03-31,0.32,0.7140319715808171,0.9680284191829484,0.0784800601956358,0.5518407960199005,4504000.0,Penman TTM as-of 2003-03-31: value=0.71 >= close=0.32 * (1+MOS 70%),VCI.V,7.45,2025-12-18,22.28125,8298,2004-01-05,280.0,ok,
VCM:CA,2008-09-30,4.75,8.658432004179,5.393696674212085,0.1723812786820377,0.4514018245211825,22972000.0,Penman TTM as-of 2008-09-30: value=8.66 >= close=4.75 * (1+MOS 70%),VCM.TO,23.2,2023-04-03,3.884210526315789,5298,2014-11-21,2243.0,ok,
VEE:AU,2018-12-31,0.54,1.124303846153846,0.2292538461538461,0.3955273350688932,0.5197027904446853,130000000.0,Penman TTM as-of 2018-12-31: value=1.12 >= close=0.54 * (1+MOS 70%),VEE.AU,1.99,2024-04-29,2.685185185185185,1946,2021-03-04,794.0,ok,
VIRC:US,2023-07-31,4.45,8.993463851724561,5.050632134528047,0.1612742316221178,0.5051962098956254,16294000.0,Penman TTM as-of 2023-07-31: value=8.99 >= close=4.45 * (1+MOS 70%),VIRC.US,18.24,2024-08-23,3.0988764044943817,389,2023-12-11,133.0,ok,
VLE:CA,2008-06-30,1.05,6.717046580773044,7.975222993062439,-0.4877314814814815,0.8436812984138695,2018000.0,Penman TTM as-of 2008-06-30: value=6.72 >= close=1.05 * (1+MOS 70%),VLE.TO,9.33,2025-07-31,7.885714285714284,6240,2011-09-16,1173.0,ok,
VLN:CA,2009-05-29,12.69,23.77210991079833,16.11627594244475,0.1711265288784684,0.4661811657603161,22309000.0,Penman TTM as-of 2009-05-29: value=23.77 >= close=12.69 * (1+MOS 70%),VLN.TO,22.1,2015-04-29,0.7415287628053587,2161,,,ok,
VQS:CA,2017-09-29,0.32,0.8293804130579614,0.6628914057295137,0.195710455764075,0.6141698128363723,7505000.0,Penman TTM as-of 2017-09-29: value=0.83 >= close=0.32 * (1+MOS 70%),VQS.TO,9.05,2021-06-28,27.28125,1368,2019-12-03,795.0,ok,
VTSI:US,2008-09-30,0.015,0.7123245411075119,0.0,1.0813397129186604,0.9789421827631009,6483000.0,Penman TTM as-of 2008-09-30: value=0.71 >= close=0.01 * (1+MOS 70%),VTSI.US,17.12,2024-05-09,1140.3333333333335,5700,2009-04-03,185.0,ok,
WCRS:US,2007-03-29,2.97,349.43749999999994,0.5357142857142857,41.23368421052631,0.9915006260060812,56000.0,Penman TTM as-of 2007-03-29: value=349.44 >= close=2.97 * (1+MOS 70%),WCRS.US,16.05,2026-01-02,4.404040404040404,6854,2008-03-14,351.0,ok,
WEB:CA,2005-09-30,0.17,16.384615384615383,16.365384615384617,0.1003539823008849,0.9896244131455398,104000.0,Penman TTM as-of 2005-09-30: value=16.38 >= close=0.17 * (1+MOS 70%),WEB.V,3.35,2025-09-26,18.705882352941178,7301,2011-02-03,1952.0,ok,
WILC:US,2002-12-31,1.88,3.3726475745178255,2.7264757451782584,0.1394998213647731,0.4425744290021834,8555000.0,Penman TTM as-of 2002-12-31: value=3.37 >= close=1.88 * (1+MOS 70%),WILC.US,29.5,2026-01-14,14.691489361702128,8415,2004-01-21,386.0,ok,
WILD:CA,2006-06-30,1.8746,5.149671951886277,2.7433023510114816,,0.6359768122096882,14632000.0,Penman TTM as-of 2006-06-30: value=5.15 >= close=1.87 * (1+MOS 70%),WILD.TO,10.4248,2014-12-09,4.561079697002027,3084,2013-10-03,2652.0,ok,
WLDN:US,2006-12-29,10.0,61.57979502196192,6.008967789165447,0.3473792995866157,0.8376090729689246,5464000.0,Penman TTM as-of 2006-12-29: value=61.58 >= close=10.00 * (1+MOS 70%),WLDN.US,129.21,2026-01-14,11.921000000000001,6956,2016-11-16,3610.0,ok,
WLFC:US,2008-06-30,10.68,21.906868918145385,21.336004579278764,0.1007775411984566,0.5124816768701349,8735000.0,Penman TTM as-of 2008-06-30: value=21.91 >= close=10.68 * (1+MOS 70%),WLFC.US,231.63,2024-11-07,20.68820224719101,5974,2014-06-17,2178.0,ok,
WPR:CA,2025-08-29,0.17,0.4157007376185458,0.2843860410339056,0.3156234096692112,0.5910519645120405,16133000.0,Penman TTM as-of 2025-08-29: value=0.42 >= close=0.17 * (1+MOS 70%),WPR.V,0.44,2025-12-19,1.588235294117647,112,2025-12-17,110.0,ok,
WSTL:US,2000-03-31,0.0319,16.255304030047714,28.38930057862146,-0.1641707920792079,0.9980375636197862,9851000.0,Penman TTM as-of 2000-03-31: value=16.26 >= close=0.03 * (1+MOS 70%),WSTL.US,7.16,2025-09-16,223.45141065830722,9300,2020-10-02,7490.0,ok,
WW:US,2025-09-30,27.36,50.73039951937518,32.34094322619405,0.1392923733572952,0.4606784046802047,9987000.0,Penman TTM as-of 2025-09-30: value=50.73 >= close=27.36 * (1+MOS 70%),WW.US,34.92,2025-10-29,0.2763157894736843,29,,,ok,
WYY:US,2009-03-31,0.38,1.1366779089376058,2.169139966273187,0.0246415164010092,0.6656924560492546,5930000.0,Penman TTM as-of 2009-03-31: value=1.14 >= close=0.38 * (1+MOS 70%),WYY.US,14.49,2021-01-22,37.13157894736842,4315,2009-10-15,198.0,ok,
XAU:CA,2020-06-30,2.61,6.676442672741079,11.270374588711718,0.0334706332442945,0.609073255334575,15804000.0,Penman TTM as-of 2020-06-30: value=6.68 >= close=2.61 * (1+MOS 70%),XAU.TO,13.12,2025-10-24,4.026819923371647,1942,2023-06-23,1088.0,ok,
XLM:LN,2022-03-31,41.25,400.9821428571428,353.968253968254,0.1271212242608765,0.897127588510354,252000.0,Penman TTM as-of 2022-03-31: value=400.98 >= close=41.25 * (1+MOS 70%),XLM.LSE,40.75,2022-08-16,-0.012121212121212121,138,,,ok,
XPEL:US,2010-12-29,0.0124,0.0959138447183235,0.0389176159558337,0.2766265060240963,0.8707173084718282,25721000.0,Penman TTM as-of 2010-12-29: value=0.10 >= close=0.01 * (1+MOS 70%),XPEL.US,101.4,2021-07-23,8176.41935483871,3859,2011-01-11,13.0,ok,
XX:CA,2007-05-29,0.066,0.5092718227046585,0.7060153776571687,-15.166666666666666,0.8704031971580817,2211000.0,Penman TTM as-of 2007-05-29: value=0.51 >= close=0.07 * (1+MOS 70%),XX.V,2.25,2018-11-14,33.09090909090909,4187,2008-04-07,314.0,ok,
ZDGE:US,2022-07-29,2.76,6.4041718298223875,3.0419936665289824,0.8752222222222222,0.5690309265052083,14526000.0,Penman TTM as-of 2022-07-29: value=6.40 >= close=2.76 * (1+MOS 70%),ZDGE.US,4.75,2025-07-23,0.7210144927536233,1090,,,ok,
